source,business_id,place_id,name,channel,business_category,latitude,longitude,address,distance_from_plant_km,nearest_plant,plant_region,rating,user_ratings_total,price_level,business_status,estimated_monthly_water_liters,estimated_monthly_water_revenue,priority_score,water_priority,is_wholesaler,is_chain
Google Places,GOOGLE_ChIJd3x2xStNrjsRvaIJaRW6XzY,ChIJd3x2xStNrjsRvaIJaRW6XzY,Sri Maruthi Sweets And Condiments Mohammad Murtuza,bakery,Retail,12.7192442,77.2801568,"Thalekere Hand Post Opp Whater Tank, 213, 1st Main Anchepalya Main Rd, Ramanagara",0.19,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJrUfMKNRNrjsRlL-i52znknA,ChIJrUfMKNRNrjsRlL-i52znknA,Srinivasa Iyengar Bakery & Sweets,bakery,Retail,12.7208407,77.2827822,"Opp, Railway Station Road, Ramanagara",0.31,Ramanagara Plant,Ramanagara-Kanakapura Region,4.4,15,,OPERATIONAL,800,12000,9.5,6,No,No
Google Places,GOOGLE_ChIJZZ-pZJtNrjsRg7ZX7384KhE,ChIJZZ-pZJtNrjsRg7ZX7384KhE,L J Iyengar Bakery And Cake Palace,bakery,Retail,12.7208647,77.27989629999999,"Ramanagar, Ramanagara",0.0,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJ3dh1TVJNrjsRQNMOCUDSR8g,ChIJ3dh1TVJNrjsRQNMOCUDSR8g,SlR Bakery And Sweets,bakery,Retail,12.7208666,77.27989629999999,Ramanagara,0.0,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJ41DRV1lNrjsR6i1eUHwC-34,ChIJ41DRV1lNrjsR6i1eUHwC-34,J S Bakrey,bakery,Retail,12.7208673,77.27989629999999,"5th, 002 4th Cross, Main Road, Gv Circle, Ramanagara",0.0,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJgXVYESBNrjsRcG3IFI667B4,ChIJgXVYESBNrjsRcG3IFI667B4,SRI VEERABHADRESWRA SWEETS,bakery,Retail,12.7211856,77.2790759,"8 Choutry Street, Mahatma Gandhi Road, Ramanagara",0.09,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJQX3MZRpNrjsRcSPMdbh9SL8,ChIJQX3MZRpNrjsRcSPMdbh9SL8,Navanitha Recharge Point,bakery,Retail,12.7214059,77.2790538,"55, State Highway 17, Ramanagara",0.11,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJk_feOtJNrjsRMmncJBgdVek,ChIJk_feOtJNrjsRMmncJBgdVek,KOMAR SWEETS BAKERY,bakery,Retail,12.7213131,77.2769859,"P7CG+GQH, ಹಳೆ ಬಸ್ ನಿಲ್ದಾಣ, ರಾಮನಗರ",0.32,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJFx5df9NNrjsRB9NJDfE5H_U,ChIJFx5df9NNrjsRB9NJDfE5H_U,Sri Rama Bakery,bakery,Retail,12.7236198,77.2802899,"P7FJ+C4V, MG Road Ramanagara, Ramanagara",0.31,Ramanagara Plant,Ramanagara-Kanakapura Region,4.3,49,2,OPERATIONAL,800,12000,9.5,6,No,No
Google Places,GOOGLE_ChIJ4ZN3lOxNrjsRJ6MlrOYQ6SU,ChIJ4ZN3lOxNrjsRJ6MlrOYQ6SU,Just Bake Ramanagara,bakery,Retail,12.7207483,77.2747917,"1385, Mysore Road, Ijoor, Ramanagara",0.55,Ramanagara Plant,Ramanagara-Kanakapura Region,3.3,67,2,OPERATIONAL,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJhRd8ug5NrjsRa8a9uQPel1Y,ChIJhRd8ug5NrjsRa8a9uQPel1Y,Cake World Bakery & Restaurant,bakery,Retail,12.7212535,77.2749118,"opposite British Liquor, BM Rd, Ijoor, Ramanagara",0.54,Ramanagara Plant,Ramanagara-Kanakapura Region,3.8,112,,OPERATIONAL,800,12000,9.4,6,No,No
Google Places,GOOGLE_ChIJD6bP5kpNrjsR_N4or9oLzUo,ChIJD6bP5kpNrjsR_N4or9oLzUo,Anitha N D,bakery,Retail,12.7217444,77.2755146,"85, Ramanagara",0.48,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJl9TPec5NrjsRZB-YwRwDJ-s,ChIJl9TPec5NrjsRZB-YwRwDJ-s,Slv Puff Point,bakery,Retail,12.7201197,77.2727955,India,0.78,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJ8aypgrNNrjsROOAfzHZb6wg,ChIJ8aypgrNNrjsROOAfzHZb6wg,Iyengar's bakery and Sweets,bakery,Retail,12.7217089,77.27496579999999,"KGN Complex, near KSRTC Bus Stand, State Highway 17, Ramanagara",0.54,Ramanagara Plant,Ramanagara-Kanakapura Region,4.9,15,,OPERATIONAL,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJdUEe9c1NrjsRrpfDByYsPQ8,ChIJdUEe9c1NrjsRrpfDByYsPQ8,Cake Palace,bakery,Retail,12.721732,77.27482359999999,"P7CF+MWW, Ijoor, Ramanagara",0.56,Ramanagara Plant,Ramanagara-Kanakapura Region,3.6,34,,OPERATIONAL,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJDQsTcdJNrjsRoS-1tAa2Bzc,ChIJDQsTcdJNrjsRoS-1tAa2Bzc,SRI SHARDHA BAKERY,bakery,Retail,12.7223175,77.275474,India,0.51,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,CLOSED_TEMPORARILY,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJVxEwk81NrjsRkhr8m_iInkY,ChIJVxEwk81NrjsRkhr8m_iInkY,KEMPAMA BAKERY,bakery,Retail,12.7218383,77.2740495,India,0.64,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJL9d8xYJNrjsROdG0j-PzKbs,ChIJL9d8xYJNrjsROdG0j-PzKbs,RK BAKERY & SWEETS,bakery,Retail,12.7268077,77.28488829999999,"P7GM+PXC, Sri Adichunchanagiri complex, BM Road, Ramanagara",0.85,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,2,,OPERATIONAL,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJhS2szCpMrjsRi239cVRSAoY,ChIJhS2szCpMrjsRi239cVRSAoY,Iyengars Cake Mane,bakery,Retail,12.726889,77.2849935,"SLN Complex, near Govt Girls College, Old, State Highway 17, Nanjappa Layout, Ramanagara",0.87,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,2,,OPERATIONAL,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJx1Vr5txNrjsRzpd6uYMYUWc,ChIJx1Vr5txNrjsRzpd6uYMYUWc,Cake Empire,bakery,Retail,12.7229648,77.27497919999999,"Magadi Road, near Ramanagara Govt Bus Stand, Ijoor, Ramanagara",0.58,Ramanagara Plant,Ramanagara-Kanakapura Region,3.7,35,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJHfLaZABNrjsRSx5Pim3voKY,ChIJHfLaZABNrjsRSx5Pim3voKY,Ramanagara bakery and sweets,bakery,Retail,12.7240903,77.27603189999999,"Revashiddeshwara Banana Shop, near Polytechnic College, Old Busstand, Ramanagara",0.55,Ramanagara Plant,Ramanagara-Kanakapura Region,3.9,9,,OPERATIONAL,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJa2nbKXVNrjsRjj95N1nwCRw,ChIJa2nbKXVNrjsRjj95N1nwCRw,Afsar Pasha Furnitures Shop Afsar Pasha,home_goods_store,Retail,12.7122423,77.2837946,"1st Black, 01, 8th Cross, Yarab Nagara, Yarabnagara, Ramanagara",1.05,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJDwnL9FFPrjsRdwXipBHIyF8,ChIJDwnL9FFPrjsRdwXipBHIyF8,AYUB KHAN HOME APPLIANCE,home_goods_store,Retail,12.7152947,77.2899838,"Shop No, 2nd Block, Yarab Nagar, Ramanagara",1.26,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJJxZEN3xPrjsRjnj21x7U3Eo,ChIJJxZEN3xPrjsRjnj21x7U3Eo,R N Furniture,home_goods_store,Retail,12.7153606,77.2899104,"Shop No 3, Fazil Khan, Building Name, Main Road, Hunasanahalli",1.25,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,2,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ27bUTm1PrjsRVqLpiIebf_M,ChIJ27bUTm1PrjsRVqLpiIebf_M,SHIFATRADERS.,home_goods_store,Retail,12.7162651,77.28832,"5, Yarab Nagara, Ramanagara",1.05,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,Yes,No
Google Places,GOOGLE_ChIJYR8icEpNrjsR2e4OOIannK8,ChIJYR8icEpNrjsR2e4OOIannK8,N J furniture,home_goods_store,Retail,12.7150344,77.2841737,"Zia ulla block, near Iqra English school, Mehboob Nagar, Ramanagara",0.8,Ramanagara Plant,Ramanagara-Kanakapura Region,4.6,11,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJpQs6Ji5NrjsR0yljC8UGMjI,ChIJpQs6Ji5NrjsR0yljC8UGMjI,WONDERLA ENTERPRISES,home_goods_store,Retail,12.715867,77.2859491,"Next Subhani, 01 1st Main, Masjid Road, Block Ramanagara, Ramanagara",0.86,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJd1dOF5hNrjsRSsnqrUoTefQ,ChIJd1dOF5hNrjsRSsnqrUoTefQ,Mutton stall,home_goods_store,Retail,12.7143398,77.28201039999999,"200/3977, Mehboob Nagar, Ramanagara",0.76,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJOytBdddNrjsRiYGbIB_tVrg,ChIJOytBdddNrjsRiYGbIB_tVrg,H.K.G.N Seat Covers & Bags,home_goods_store,Retail,12.7165543,77.2835631,"P78M+JCG, near Subhaniya Masjid, Ziyaulla Block, Ali Circle, Ramanagara",0.63,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ7WQ1y2NNrjsRtt_LkmawX3k,ChIJ7WQ1y2NNrjsRtt_LkmawX3k,MMU SILKS,home_goods_store,Retail,12.7165512,77.2812577,"near Railway Track, 4th Cross Road, Mothinagar, Ramanagara",0.51,Ramanagara Plant,Ramanagara-Kanakapura Region,4.8,8,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJd6raghFPrjsRk0U0UdH3kGE,ChIJd6raghFPrjsRk0U0UdH3kGE,NNK.Silk's,home_goods_store,Retail,12.7204465,77.289644,"Unnamed Road, Tippu Nagar, Akkuru",1.06,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,5,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJnV01N4RNrjsRXmKACQooD7g,ChIJnV01N4RNrjsRXmKACQooD7g,Zareen Taj Store,home_goods_store,Retail,12.7188406,77.28394709999999,"Zareen Taj Store, Near, Railway Station Road, Ramanagara",0.5,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJm0viPQhNrjsRfSCRThpmxQ0,ChIJm0viPQhNrjsRfSCRThpmxQ0,TechnoKart (Dolphin Info Services),home_goods_store,Retail,12.716217,77.2777888,"Nalbandwadi, Agrahar, Ramanagara",0.57,Ramanagara Plant,Ramanagara-Kanakapura Region,4.8,5,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ2cv3JtdNrjsRAAAA0D0CnDU,ChIJ2cv3JtdNrjsRAAAA0D0CnDU,H K G N FURNITURE,home_goods_store,Retail,12.7186285,77.28157929999999,"Church Road, Agrahar, Ramanagara",0.31,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJE6eJ_aJNrjsRe1zmYGjN9tQ,ChIJE6eJ_aJNrjsRe1zmYGjN9tQ,R M Selection Beds,home_goods_store,Retail,12.7195324,77.28340279999999,"Ward no-11, Ghousia Mohalla, Ramanagara",0.41,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJN0L-fCdNrjsRjCto5c61WB8,ChIJN0L-fCdNrjsRjCto5c61WB8,Arkavathi trading inc,home_goods_store,Retail,12.7203988,77.2855884,"beside Indian petrol bunk, Nice road, Ghousia nagar, Ramanagara",0.62,Ramanagara Plant,Ramanagara-Kanakapura Region,4.3,4,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJI-Mi5HFNrjsRf825VAf7c0s,ChIJI-Mi5HFNrjsRf825VAf7c0s,GK REFRIGIRATIONS spare parts,home_goods_store,Retail,12.7181635,77.279344,"Near, Masjid Road, Nalbanwadi mohalla, Ramanagara",0.31,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,3,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ-cWm6H5OrjsRhqDEKqggGaM,ChIJ-cWm6H5OrjsRhqDEKqggGaM,KA Provision Store,home_goods_store,Retail,12.7228342,77.29008859999999,"P7FR+42P, Unnamed Road, Tippu Nagar, Akkur",1.13,Ramanagara Plant,Ramanagara-Kanakapura Region,4.2,5,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJcQGJnvJNrjsRh3XUKV01W2I,ChIJcQGJnvJNrjsRh3XUKV01W2I,People Telecom,home_goods_store,Retail,12.7195867,77.2802746,"OTO Road, Kumadan Mohalla, Ramanagara",0.15,Ramanagara Plant,Ramanagara-Kanakapura Region,4.3,38,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ5UPniZdNrjsRGt-me8Z-dDQ,ChIJ5UPniZdNrjsRGt-me8Z-dDQ,Veerbhadreshwara Enterprises,home_goods_store,Retail,12.7192116,77.278669,Ramanagara,0.23,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJY8poPZxNrjsRB8gvf_OefpY,ChIJY8poPZxNrjsRB8gvf_OefpY,Furniture Mart,home_goods_store,Retail,12.7206474,77.2812774,"opp. Style Footwear, Railway Station Main Road Old Aga Market, opp. Style Footwear, Ramanagara",0.15,Ramanagara Plant,Ramanagara-Kanakapura Region,4.9,9,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJt0sX_qFNrjsRTahiLYIT6Q0,ChIJt0sX_qFNrjsRTahiLYIT6Q0,H K G N Home Godus,home_goods_store,Retail,12.7178441,77.2758941,"Old Bus Stop, 14 1st Main, 1st Cross Street, Ijoor, Ramanagara",0.55,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJM2QpKU9PrjsROUUxk06nlM4,ChIJM2QpKU9PrjsROUUxk06nlM4,Buraq Decor Luxury | Best Home Decor Items Online,home_goods_store,Retail,12.7229814,77.2871755,"47, Tippu Nagar, Ramanagara",0.82,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,11,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJMVCPSSJNrjsRwHpb7c3WhK4,ChIJMVCPSSJNrjsRwHpb7c3WhK4,Y K Y G Steels Shaziyataj,home_goods_store,Retail,12.7218609,77.28317,"45 1st Main, Railway Station Road, Ramanagara",0.37,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJc0jmKrhNrjsRdcx1I5h2qcU,ChIJc0jmKrhNrjsRdcx1I5h2qcU,FAIROZ STEEL STALL. AFNAN,home_goods_store,Retail,12.7217958,77.28297110000001,"12 1st Main, Railway Station Road, Ramnagar, Ramanagara",0.35,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJm53B9MRNrjsRDaG9ekH4cgs,ChIJm53B9MRNrjsRDaG9ekH4cgs,"Shankara Buildpro - Ramanagara (APL Apollo, AM/NS, JSW, Ganga, Jindal, Steel Tubes, Flats, TMT, Sheets, Roofing)",home_goods_store,Retail,12.7206375,77.2799519,"27, SS Complex, near Holy Cresent School, Vivekananda Nagara, Ramanagara",0.03,Ramanagara Plant,Ramanagara-Kanakapura Region,1.0,2,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJD_0lE-JLrjsREf8EC7PXXj0,ChIJD_0lE-JLrjsREf8EC7PXXj0,The Raymond Shop,home_goods_store,Retail,12.7208191,77.279896,"Bus stand, No.2058, opp. KSRTC, State Highway 17, Ramanagara",0.01,Ramanagara Plant,Ramanagara-Kanakapura Region,2.1,9,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJOWouUQBNrjsR2uxmGcRv1m8,ChIJOWouUQBNrjsR2uxmGcRv1m8,ಭವಾನಿ ಫರ್ನೀಚರ್ ಅಂಡ್ ಹೋಂ ಅಪ್ಲೈಯನ್ಸಸ್ ರಾಮನಗರ,home_goods_store,Retail,12.7208614,77.27989629999999,"P7CH+8XR, Ramanagara",0.0,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ2bMZrDBNrjsRA9NOtoiLXA4,ChIJ2bMZrDBNrjsRA9NOtoiLXA4,Sara Doors Abdul Hameed,home_goods_store,Retail,12.7208647,77.27989629999999,"Shop No 31, Cmc Complex, opp. Darga Main Road, Ramanagara",0.0,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJyXlEyB5NrjsRNeITnysMA3o,ChIJyXlEyB5NrjsRNeITnysMA3o,Mr RAJA R,home_goods_store,Retail,12.7184245,77.2753637,"Shop No 31 1st Main 2nd Cross, Bangalore Road, Bengaluru",0.56,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJfaRE4dNNrjsRtNb47OeEpF8,ChIJfaRE4dNNrjsRtNb47OeEpF8,Sri janardhan steel,home_goods_store,Retail,12.7209764,77.2796147,"Main road, Ramanagara",0.03,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJN-LYlcpNrjsR64ZEtisZibc,ChIJN-LYlcpNrjsR64ZEtisZibc,Sleepwell Gallery - Psv Home Decor,home_goods_store,Retail,12.7198014,77.2772141,"PSV Home Decor, nearby Saibaba Temple, Old BM Road, Ijoor, Ramanagara",0.32,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,9,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJXZ9j8GpNrjsRurORfeI42Zg,ChIJXZ9j8GpNrjsRurORfeI42Zg,Hombale gowda,home_goods_store,Retail,12.7211639,77.2796123,"Town, Ramanagara",0.04,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJTzLs8LVNrjsR_Q6jTi3Sz6M,ChIJTzLs8LVNrjsR_Q6jTi3Sz6M,Komali Paint Shop C R Komala,home_goods_store,Retail,12.7208863,77.2789165,"23 1ST MAIN 2ND CROSS, Railway Station Road, Agrahar, Ramanagara",0.11,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJXTo72tNNrjsRwPmEw2OqZQw,ChIJXTo72tNNrjsRwPmEw2OqZQw,Ramesh Bag Center,home_goods_store,Retail,12.7210136,77.2787501,"C M C, Bhanu Nursing Home Road, Sampangi Rama Nagar, Bengaluru",0.13,Ramanagara Plant,Ramanagara-Kanakapura Region,4.7,3,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ14FLj9FNrjsR-_n7Nk9B6bE,ChIJ14FLj9FNrjsR-_n7Nk9B6bE,HPSV A1 Furniture Showroom,home_goods_store,Retail,12.7201767,77.27715769999999,"Preethi Complex, opp. Ambedkar Bhavana, Chowdeshwari Temple Road, Ramanagara",0.31,Ramanagara Plant,Ramanagara-Kanakapura Region,4.9,17,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJU4aurLdNrjsRYgfysj1JwFo,ChIJU4aurLdNrjsRYgfysj1JwFo,Fathima furniture,home_goods_store,Retail,12.7231855,77.2832035,"shop 9, AHI complex, opposite to Indra canteen, Railway Station Road, Ramanagara",0.44,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJn0yBSnhNrjsRHJ0MH_Smf0M,ChIJn0yBSnhNrjsRHJ0MH_Smf0M,New Gas Steel Traders,home_goods_store,Retail,12.7206101,77.27686050000001,"66 1st Main, Railway Station Road, Agrahar, Ramanagara",0.33,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,Yes,No
Google Places,GOOGLE_ChIJe1cFJutNrjsRjehd7qt2uDI,ChIJe1cFJutNrjsRjehd7qt2uDI,Modern bedding house,home_goods_store,Retail,12.7209608,77.2774324,"Ijoor, Ramanagara",0.27,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJbwGHK8FNrjsR3v5sOdKh_0k,ChIJbwGHK8FNrjsR3v5sOdKh_0k,Umar Plastics Shop,home_goods_store,Retail,12.7206423,77.27685939999999,"opp. General Hospital, 14 1st Main, 2nd Cross Road, Agrahar, Ramanagara",0.33,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJTUouBABNrjsRqyiStQPyBMo,ChIJTUouBABNrjsRqyiStQPyBMo,Dynamic marketing Near ambedkar bhawan RMG,home_goods_store,Retail,12.7206403,77.2766063,"P7CG+7J5, Ijoor, Ramanagara",0.36,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJGSA5lNtNrjsRD-eBeo2s1C4,ChIJGSA5lNtNrjsRD-eBeo2s1C4,POORNIMA INFOTECH & ENTERPRISES RAMANAGARA,home_goods_store,Retail,12.7203114,77.2752666,"Below SBI Bank, Madhu Complex, B. M. Road, Ramanagara,, Bangalore poornimainfotech08@gamil.com",0.51,Ramanagara Plant,Ramanagara-Kanakapura Region,4.8,14,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJdezQF4ZNrjsR2cEf0c_yASY,ChIJdezQF4ZNrjsR2cEf0c_yASY,"Ramraj Cotton - Ijoor, Ramanagara",home_goods_store,Retail,12.7201308,77.27488860000001,"opp. hdfc bank State Highway 17, 1382/a, Ijoor, Bangalore",0.55,Ramanagara Plant,Ramanagara-Kanakapura Region,4.5,59,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJB0TwHNVNrjsRcsdkmBnwfys,ChIJB0TwHNVNrjsRcsdkmBnwfys,P.K.FURNISHERS,home_goods_store,Retail,12.7245659,77.283852,India,0.59,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJQaffwdRNrjsRC0zjXy5HqMs,ChIJQaffwdRNrjsRC0zjXy5HqMs,Raju Electronics,home_goods_store,Retail,12.7249646,77.2825125,"P7FM+X2J, Mahatma Gandhi Road, Agrahar, Ramanagara",0.53,Ramanagara Plant,Ramanagara-Kanakapura Region,4.6,5,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJtfK9qj5NrjsRV6xnBb8CHGo,ChIJtfK9qj5NrjsRV6xnBb8CHGo,Shree Om Sai Enterprises,home_goods_store,Retail,12.7257978,77.28413929999999,"near Water Tank, opp. Ramanagar, 44 1st Main 3rd Cross, Railway Station Road, Agrahar, Ramanagara",0.71,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJl79Z181NrjsR8ZOxkSnNJPo,ChIJl79Z181NrjsR8ZOxkSnNJPo,MATHRUSHREE Wood Works & Furnitures,home_goods_store,Retail,12.7206328,77.2728253,India,0.77,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJMUeR9HpNrjsRoXL7MwMWm9c,ChIJMUeR9HpNrjsRoXL7MwMWm9c,Girish Home Goods,home_goods_store,Retail,12.7274582,77.2855132,"34 1st Main 3rd Cross, Mahatma Gandhi Road, Moti Nagar, Agrahar, Ramanagara",0.95,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJucYMms1NrjsRzDWlnkOkxGs,ChIJucYMms1NrjsRzDWlnkOkxGs,EXPERT FURNITURE SHOP & BEDDING HOUSE,home_goods_store,Retail,12.7225288,77.2740048,India,0.66,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ_-EVPGNNrjsRTEdQoDChnII,ChIJ_-EVPGNNrjsRTEdQoDChnII,F K Iren Scrap,home_goods_store,Retail,12.7226536,77.27419499999999,"No 1 1st Main 1st Cros, Malleshwara Extension Road, Ramanagara",0.65,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
