source,business_id,place_id,name,channel,business_category,distributor_type,is_distributor,distributor_potential,is_chain,address,latitude,longitude,phone_number,international_phone,website,business_status,rating,user_ratings_total,distance_from_plant_km,priority_score,estimated_monthly_water_liters,estimated_monthly_water_revenue,google_maps_url,crawled_at,plant,bearing,direction,distance_band,zone,cluster,has_phone,sales_officer,officer_mobile,cluster_id,distance_range,sector
Google Places API,GOOGLE_ChIJ88Jk9SRbrjsRry0SursWBU0,ChIJ88Jk9SRbrjsRry0SursWBU0,Basaveshwara Khanavali,restaurant,HoReCa,Retailer,No,High,No,"1, Industrial Area, Harohalli",12.6732549,77.4329505,073531 42370,+91 73531 42370,Not Available,OPERATIONAL,4.6,31,1.25,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ88Jk9SRbrjsRry0SursWBU0,2025-10-25 14:02:51,Harohalli,236.1361602,SouthWest,Inner,,Cluster10,Yes,Vinod Kumar KJ,7483749862,Cluster10,0-10 KM,10
Google Places API,GOOGLE_ChIJAzj6HgtbrjsRVNnECTZsvlU,ChIJAzj6HgtbrjsRVNnECTZsvlU,Ramesh G Shop,restaurant,HoReCa,Retailer,No,High,No,"No 25 1st Main 1st Cross Bannikuppe Circal, Main Road, Bidadi",12.6743377,77.4340321,099459 44097,+91 99459 44097,Not Available,OPERATIONAL,5,1,1.09,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJAzj6HgtbrjsRVNnECTZsvlU,2025-10-25 14:02:51,Harohalli,237.9548397,SouthWest,Inner,,Cluster10,Yes,Vinod Kumar KJ,7483749862,Cluster10,0-10 KM,10
Google Places API,GOOGLE_ChIJoxHVrDlbrjsRpULfHkTldzY,ChIJoxHVrDlbrjsRpULfHkTldzY,SAGAR SNACK,restaurant,HoReCa,Retailer,No,High,No,India,12.6755843,77.4443729,Not Available,Not Available,Not Available,OPERATIONAL,4.6,5,0.48,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJoxHVrDlbrjsRpULfHkTldzY,2025-10-25 14:02:52,Harohalli,155.7528034,SouthEast,Inner,,Cluster7,No,Srikantha B N,9738258828,Cluster7,0-10 KM,7
Google Places API,GOOGLE_ChIJ3UkrPuNbrjsRMaM_MB8eIzI,ChIJ3UkrPuNbrjsRMaM_MB8eIzI,Sri Kabbalamma Hotel ಶ್ರೀ ಕಬ್ಬಾಲಮ್ಮ ಹೋಟೆಲ್,restaurant,HoReCa,Retailer,No,High,No,"Industrial Area, Harohalli",12.676566,77.4476682,097405 11561,+91 97405 11561,Not Available,OPERATIONAL,4.5,2,0.65,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ3UkrPuNbrjsRMaM_MB8eIzI,2025-10-25 14:02:53,Harohalli,120.750126,SouthEast,Inner,,Cluster5,Yes,Srikantha B N,9738258828,Cluster5,0-10 KM,5
Google Places API,GOOGLE_ChIJ7fDeewBbrjsR0HLRrqHj2bA,ChIJ7fDeewBbrjsR0HLRrqHj2bA,Food Nest,restaurant,HoReCa,Retailer,No,High,No,"MCCX+4PG, KIADB Industrial Area",12.6703162,77.4493246,Not Available,Not Available,Not Available,OPERATIONAL,5,5,1.26,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ7fDeewBbrjsR0HLRrqHj2bA,2025-10-25 14:02:53,Harohalli,144.3599609,SouthEast,Inner,,Cluster6,No,Srikantha B N,9738258828,Cluster6,0-10 KM,6
Google Places API,GOOGLE_ChIJqSZFcftbrjsRXMCsAPiNdco,ChIJqSZFcftbrjsRXMCsAPiNdco,Divya Hotel,restaurant,HoReCa,Retailer,No,High,No,"12 1st Main 2nd Cross B K Main Road, opp. Hospital, Near, N H Road, Devarakagalahali, Bengaluru",12.6616045,77.4482351,063631 07505,+91 63631 07505,Not Available,OPERATIONAL,5,1,2.09,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJqSZFcftbrjsRXMCsAPiNdco,2025-10-25 14:02:53,Harohalli,162.8062181,South,Inner,,Cluster7,Yes,Srikantha B N,9738258828,Cluster7,0-10 KM,7
Google Places API,GOOGLE_ChIJk98BJwBbrjsRtHnFM0XyWPY,ChIJk98BJwBbrjsRtHnFM0XyWPY,Eat and Chat,restaurant,HoReCa,Retailer,No,High,No,"ABM Layout, 244, Kanakapura Main Road, Harohalli",12.6641436,77.4528757,096325 58559,+91 96325 58559,Not Available,OPERATIONAL,5,31,2.05,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJk98BJwBbrjsRtHnFM0XyWPY,2025-10-25 14:02:54,Harohalli,146.792037,SouthEast,Inner,,Cluster6,Yes,Srikantha B N,9738258828,Cluster6,0-10 KM,6
Google Places API,GOOGLE_ChIJM3Tql3VbrjsRM1Q70zwROFs,ChIJM3Tql3VbrjsRM1Q70zwROFs,SSS CHICKEN CENTER,restaurant,HoReCa,Retailer,No,High,No,"MFF3+WJJ, Harohalli",12.6748339,77.4540072,Not Available,Not Available,Not Available,OPERATIONAL,5,2,1.35,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJM3Tql3VbrjsRM1Q70zwROFs,2025-10-25 14:02:54,Harohalli,112.818859,SouthEast,Inner,,Cluster5,No,Srikantha B N,9738258828,Cluster5,0-10 KM,5
Google Places API,GOOGLE_ChIJd45RUABbrjsRa74gX6eDmZE,ChIJd45RUABbrjsRa74gX6eDmZE,Tummy Trails,restaurant,HoReCa,Retailer,No,High,No,"MF63+84, Kiranagere",12.6604559,77.4528096,Not Available,Not Available,Not Available,OPERATIONAL,4.8,4,2.4,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJd45RUABbrjsRa74gX6eDmZE,2025-10-25 14:02:54,Harohalli,152.3136366,SouthEast,Inner,,Cluster6,No,Srikantha B N,9738258828,Cluster6,0-10 KM,6
Google Places API,GOOGLE_ChIJbZY88SFbrjsRYPk9cn_M5Cc,ChIJbZY88SFbrjsRYPk9cn_M5Cc,COMFORT PG,restaurant,HoReCa,Retailer,No,High,No,"near BWSSB Road, Gaannalu doddi road, near BWSSB Road, first main road, Harohalli",12.6741313,77.4585668,099019 79893,+91 99019 79893,Not Available,OPERATIONAL,4.8,4,1.84,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJbZY88SFbrjsRYPk9cn_M5Cc,2025-10-25 14:02:54,Harohalli,109.0820095,East,Inner,,Cluster5,Yes,Srikantha B N,9738258828,Cluster5,0-10 KM,5
Google Places API,GOOGLE_ChIJQacjP09FrjsRXH34X-97unY,ChIJQacjP09FrjsRXH34X-97unY,ಶ್ರೀ ನಲ್ಲಿಮರದಮ್ಮ ಹೋಟೆಲ್,restaurant,HoReCa,Retailer,No,High,No,"MCWV+95M, Yerehalli",12.6959596,77.4429088,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,5,1,1.83,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJQacjP09FrjsRXH34X-97unY,2025-10-25 14:02:54,Harohalli,1.22960588,North,Inner,,Cluster1,No,Khadeer ali,9008436667,Cluster1,0-10 KM,1
Google Places API,GOOGLE_ChIJ32ZuQMlErjsRw9n6JJyG8gA,ChIJ32ZuQMlErjsRw9n6JJyG8gA,ಶ್ರೀ ಕಬ್ಬಾಳಮ್ಮ ಕಬಾಬ್ ಸೆಂಟರ್,restaurant,HoReCa,Retailer,No,High,No,India,12.6960651,77.4428293,Not Available,Not Available,Not Available,OPERATIONAL,5,1,1.84,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ32ZuQMlErjsRw9n6JJyG8gA,2025-10-25 14:02:54,Harohalli,0.95298085,North,Inner,,Cluster1,No,Khadeer ali,9008436667,Cluster1,0-10 KM,1
Google Places API,GOOGLE_ChIJaxFhfH1brjsRxbTDKZKpeY0,ChIJaxFhfH1brjsRxbTDKZKpeY0,KRUPA FOOD & TEA POINT,restaurant,HoReCa,Retailer,No,High,No,"Bengaluru - Kanakapura Road, Thamasandra",12.6803434,77.464818,074111 26685,+91 74111 26685,https://krupafoodish-delivery.store.shoopy.in/,OPERATIONAL,4.9,8,2.42,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJaxFhfH1brjsRxbTDKZKpeY0,2025-10-25 14:02:55,Harohalli,87.87545039,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJlbY0PABbrjsRzjTCQFfnoqA,ChIJlbY0PABbrjsRzjTCQFfnoqA,Kottaram food point and cafe,restaurant,HoReCa,Retailer,No,High,No,"MFP8+735, Harohalli",12.6856629,77.4652276,Not Available,Not Available,Not Available,OPERATIONAL,4.8,5,2.55,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJlbY0PABbrjsRzjTCQFfnoqA,2025-10-25 14:02:55,Harohalli,74.52561451,East,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Google Places API,GOOGLE_ChIJ36qt8FZbrjsRtZt5bXg5Q54,ChIJ36qt8FZbrjsRtZt5bXg5Q54,Hotal Mallayya Miltry,restaurant,HoReCa,Retailer,No,High,No,"Laxmi, Venkateshwara Building, near Knn Lodge, Bidadi Main Road, Harohalli, Kanakapura Taluk",12.6824573,77.4669345,096860 70879,+91 96860 70879,Not Available,OPERATIONAL,4.7,3,2.67,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ36qt8FZbrjsRtZt5bXg5Q54,2025-10-25 14:02:55,Harohalli,83.00279702,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJx7iJ45tbrjsRyw_vz6sRz2s,ChIJx7iJ45tbrjsRyw_vz6sRz2s,Srinivas pork hotel,restaurant,HoReCa,Retailer,No,High,No,"MFJ8+WW7, Siddapura Bidadi Road, Harohalli",12.6822998,77.4672998,097430 02191,+91 97430 02191,Not Available,OPERATIONAL,4.6,14,2.7,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJx7iJ45tbrjsRyw_vz6sRz2s,2025-10-25 14:02:56,Harohalli,83.47357624,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJB4RNAABbrjsR65MXuTnJTmQ,ChIJB4RNAABbrjsR65MXuTnJTmQ,Ramanna Dum Biriyani Corner,restaurant,HoReCa,Retailer,No,High,No,"MFJ9+C5X, Harohalli",12.6811237,77.4679836,Not Available,Not Available,Not Available,OPERATIONAL,4.7,16,2.77,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJB4RNAABbrjsR65MXuTnJTmQ,2025-10-25 14:02:56,Harohalli,86.34172405,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJSd2YuVFbrjsRhxdGRvAz38Q,ChIJSd2YuVFbrjsRhxdGRvAz38Q,PUSHPA MILITARY HOTEL,restaurant,HoReCa,Retailer,No,High,No,"Bidadi, Main Road, Harohalli",12.6807056,77.4683285,096200 28745,+91 96200 28745,Not Available,OPERATIONAL,4.5,2,2.8,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJSd2YuVFbrjsRhxdGRvAz38Q,2025-10-25 14:02:56,Harohalli,87.34001315,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJAZ8YPkpbrjsRtptPAjI_RaE,ChIJAZ8YPkpbrjsRtptPAjI_RaE,Kempegowdru biryani house,restaurant,HoReCa,Retailer,No,High,No,"main road, Bidadi",12.681189,77.4681959,079754 82664,+91 79754 82664,Not Available,OPERATIONAL,4.5,26,2.79,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJAZ8YPkpbrjsRtptPAjI_RaE,2025-10-25 14:02:56,Harohalli,86.22297951,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJ93a3IABdrjsROB8MrP-0A_M,ChIJ93a3IABdrjsROB8MrP-0A_M,Giridas Family Military Restaurant,restaurant,HoReCa,Retailer,No,High,No,"MF7P+VV7, Kanakapura",12.6646663,77.4871791,Not Available,Not Available,Not Available,OPERATIONAL,4.7,12,5.12,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ93a3IABdrjsROB8MrP-0A_M,2025-10-25 14:03:02,Harohalli,108.8519941,East,Inner,,Cluster5,No,Srikantha B N,9738258828,Cluster5,0-10 KM,5
Google Places API,GOOGLE_ChIJeZOLtd9drjsRIlAUwFkfKTo,ChIJeZOLtd9drjsRIlAUwFkfKTo,Snacks Guru - Best snacks point in Harohalli,restaurant,HoReCa,Retailer,No,High,No,"MFJG+XFC, Marasandra Main Road, Ranganath Extension, Harohalli",12.6824292,77.4761448,099866 06830,+91 99866 06830,Not Available,OPERATIONAL,5,11,3.66,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJeZOLtd9drjsRIlAUwFkfKTo,2025-10-25 14:03:02,Harohalli,84.95604122,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJTWmhRnNdrjsR0o8j2R85inU,ChIJTWmhRnNdrjsR0o8j2R85inU,Suryakamala Kabab Cetnter GIRIDHARA N,restaurant,HoReCa,Retailer,No,High,No,"near Bar, opp. Hotel, 12, 1st Main 3rd Cross Marlvadi Road, Harohalli",12.678994,77.471452,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,5,1,3.14,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJTWmhRnNdrjsR0o8j2R85inU,2025-10-25 14:03:03,Harohalli,91.10259459,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJ98xzQqhcrjsR1cM7a2pS56U,ChIJ98xzQqhcrjsR1cM7a2pS56U,KB Chicken Hot,restaurant,HoReCa,Retailer,No,High,No,India,12.6806421,77.4720981,Not Available,Not Available,Not Available,OPERATIONAL,5,1,3.21,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ98xzQqhcrjsR1cM7a2pS56U,2025-10-25 14:03:03,Harohalli,87.80416382,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJI6VpcJVdrjsRHiJQqY4g6BU,ChIJI6VpcJVdrjsRHiJQqY4g6BU,Lakshmi VenkateshWara Chats,restaurant,HoReCa,Retailer,No,High,No,"6th, Harohalli",12.6834695,77.4723838,097425 90542,+91 97425 90542,Not Available,OPERATIONAL,5,1,3.27,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJI6VpcJVdrjsRHiJQqY4g6BU,2025-10-25 14:03:04,Harohalli,82.3052651,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJ0byfdQBdrjsRT6GQFEReuEs,ChIJ0byfdQBdrjsRT6GQFEReuEs,The Veg Kitchen,restaurant,HoReCa,Retailer,No,High,No,"Kumbarshed, shri Rama Complex, opp. Kote Anjaneya Temple, near Canara Bank, Bengaluru - Kanakapura Road, Bengaluru",12.6831262,77.4715921,094831 59888,+91 94831 59888,Not Available,OPERATIONAL,4.6,77,3.18,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ0byfdQBdrjsRT6GQFEReuEs,2025-10-25 14:03:05,Harohalli,82.78045403,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJ1zB_rkJdrjsRT9BOH8QE3jo,ChIJ1zB_rkJdrjsRT9BOH8QE3jo,Shri Maruthi Tiffin Room,restaurant,HoReCa,Retailer,No,High,No,"MFMC+FR5, Harohalli",12.6836708,77.4720064,Not Available,Not Available,Not Available,OPERATIONAL,5,8,3.23,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ1zB_rkJdrjsRT9BOH8QE3jo,2025-10-25 14:03:05,Harohalli,81.81441022,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJN283T1BdrjsRCwTmrr6GA0E,ChIJN283T1BdrjsRCwTmrr6GA0E,Madurai Sri muniyandi vilas hotel,restaurant,HoReCa,Retailer,No,High,No,"MFPF+FPM, Kanakapura Main Road, Harohalli",12.6862156,77.4742903,Not Available,Not Available,Not Available,OPERATIONAL,4.7,20,3.52,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJN283T1BdrjsRCwTmrr6GA0E,2025-10-25 14:03:05,Harohalli,77.82882914,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJpZPGlQ5brjsRl2H5zHldx5E,ChIJpZPGlQ5brjsRl2H5zHldx5E,parmeshwar fast food centre,restaurant,HoReCa,Retailer,No,High,No,"near police station, opposite of meat and eat .SBI ATM, opposite road, taulka, Harohalli",12.6820723,77.4704831,086601 24159,+91 86601 24159,Not Available,OPERATIONAL,5,24,3.04,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJpZPGlQ5brjsRl2H5zHldx5E,2025-10-25 14:03:05,Harohalli,84.68504419,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJRWYTbghdrjsRtCD9Miv5Upw,ChIJRWYTbghdrjsRtCD9Miv5Upw,FOOD ADDA,restaurant,HoReCa,Retailer,No,High,No,"MFMC+7GR, Bengaluru - Kanakapura Road, Harohalli",12.6832429,77.4712797,Not Available,Not Available,Not Available,OPERATIONAL,4.8,6,3.14,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJRWYTbghdrjsRtCD9Miv5Upw,2025-10-25 14:03:06,Harohalli,82.46830027,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJp7tchBJdrjsR-SC0tshx_ZM,ChIJp7tchBJdrjsR-SC0tshx_ZM,AL FATHHA HOTEL,restaurant,HoReCa,Retailer,No,High,No,"Opp Masjid E AL FATHHA Bangalore, Kanakapura Main Road, Harohalli",12.6876246,77.4752345,099456 04164,+91 99456 04164,Not Available,OPERATIONAL,4.6,29,3.66,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJp7tchBJdrjsR-SC0tshx_ZM,2025-10-25 14:03:06,Harohalli,75.76762089,East,Inner,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Google Places API,GOOGLE_ChIJlRqsNgBDrjsRGHovJ3yNkXo,ChIJlRqsNgBDrjsRGHovJ3yNkXo,Krishnappa Donne Biriyani Family Restaurant,restaurant,HoReCa,Retailer,No,High,No,"MFWH+Q6Q, opposite KSRTC Depot, NH-209, Harohalli",12.6969701,77.4781019,Not Available,Not Available,Not Available,OPERATIONAL,4.5,51,4.32,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJlRqsNgBDrjsRGHovJ3yNkXo,2025-10-25 14:03:08,Harohalli,63.3139158,NorthEast,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Google Places API,GOOGLE_ChIJoU1EZQBdrjsR0GEF-fhZESQ,ChIJoU1EZQBdrjsR0GEF-fhZESQ,Hotel sri bhairava military hotel,restaurant,HoReCa,Retailer,No,High,No,"MGFJ+3WV, Harohalli Road, Attiguppe",12.6727418,77.5323016,Not Available,Not Available,Not Available,OPERATIONAL,5,1,9.77,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJoU1EZQBdrjsR0GEF-fhZESQ,2025-10-25 14:03:09,Harohalli,94.42828589,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJI_PBb1FErjsR2UsQ5iDWckU,ChIJI_PBb1FErjsR2UsQ5iDWckU,Jk Chicken Center,restaurant,HoReCa,Retailer,No,High,No,India,12.7412512,77.4308359,Not Available,Not Available,Not Available,OPERATIONAL,5,1,6.98,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJI_PBb1FErjsR2UsQ5iDWckU,2025-10-25 14:09:51,Harohalli,349.5131427,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJm6Fv5XxFrjsR89pyulpttOg,ChIJm6Fv5XxFrjsR89pyulpttOg,LATHA PANIPURI STALL,restaurant,HoReCa,Retailer,No,High,No,"33 1st main 3rd cross hosuru road opp hotel near hospatal baryamanagala, matadbayalu, Ramanagara",12.747263,77.433189,097411 16809,+91 97411 16809,Not Available,OPERATIONAL,5,2,7.6,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJm6Fv5XxFrjsR89pyulpttOg,2025-10-25 14:09:51,Harohalli,352.3240278,North,Inner,,Cluster14,Yes,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJ1-QaCQBFrjsRqPuxmKDWUQk,ChIJ1-QaCQBFrjsRqPuxmKDWUQk,Tiffins and Meals,restaurant,HoReCa,Retailer,No,High,No,"PCXF+HQH, Byramangala-Kodiyala Road",12.7489336,77.424488,Not Available,Not Available,Not Available,OPERATIONAL,5,1,7.96,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ1-QaCQBFrjsRqPuxmKDWUQk,2025-10-25 14:09:52,Harohalli,345.7577897,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJL9D4GgBDrjsRO-UKsYZplUE,ChIJL9D4GgBDrjsRO-UKsYZplUE,PORKLAND,restaurant,HoReCa,Retailer,No,High,No,"PF9J+HWM, next to Moksha Agarbathi factory & itsy bitsy center, Gabbadi",12.718967,77.4823023,Not Available,Not Available,Not Available,OPERATIONAL,5,1,6.15,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJL9D4GgBDrjsRO-UKsYZplUE,2025-10-25 14:09:57,Harohalli,44.52209943,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Google Places API,GOOGLE_ChIJwYq41d5DrjsRY_NxogsN62I,ChIJwYq41d5DrjsRY_NxogsN62I,RATHNAMMA GOBI CORNER,restaurant,HoReCa,Retailer,No,High,No,"Bus Stand, No 33 Near Gantakanadoddi, Harohalli Kaggalipura Road, Kanakapura Main Road, Bengaluru",12.7420647,77.4879652,070197 77053,+91 70197 77053,Not Available,OPERATIONAL,5,1,8.52,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJwYq41d5DrjsRY_NxogsN62I,2025-10-25 14:09:58,Harohalli,35.31544384,NorthEast,Inner,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Google Places API,GOOGLE_ChIJ1cZNCABDrjsRpWlosTBjjnI,ChIJ1cZNCABDrjsRpWlosTBjjnI,HOTEL GANDADA GUDI,restaurant,HoReCa,Retailer,No,High,No,"PFRQ+V99, Vadarahalli",12.7421587,77.4885205,Not Available,Not Available,Not Available,OPERATIONAL,4.5,2,8.56,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ1cZNCABDrjsRpWlosTBjjnI,2025-10-25 14:09:58,Harohalli,35.60373474,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Google Places API,GOOGLE_ChIJOcxKo-hDrjsRidpikCRce4U,ChIJOcxKo-hDrjsRidpikCRce4U,Hotel Anand,restaurant,HoReCa,Retailer,No,High,No,"PF3J+9HR, Ramanagara",12.7034844,77.4813851,Not Available,Not Available,Not Available,OPERATIONAL,4.8,4,4.98,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJOcxKo-hDrjsRidpikCRce4U,2025-10-25 14:09:59,Harohalli,57.70236089,NorthEast,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Google Places API,GOOGLE_ChIJ_c2Dz-mhrzsR-Hmzak4pn6s,ChIJ_c2Dz-mhrzsR-Hmzak4pn6s,Maanvi Dum Biriyani Hotel,restaurant,HoReCa,Retailer,No,High,No,"near Harohalli, Kebbedoddi Gate, Opposite RRR Farm House, Kanakapura Main Road Harohalli Hobali, near Harohalli, Tq, Kanakapura",12.7022135,77.4808854,081976 53323,+91 81976 53323,Not Available,OPERATIONAL,4.6,69,4.86,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ_c2Dz-mhrzsR-Hmzak4pn6s,2025-10-25 14:09:59,Harohalli,58.76870149,NorthEast,Inner,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Google Places API,GOOGLE_ChIJr1KXNABDrjsR12Y6g_TWvdg,ChIJr1KXNABDrjsR12Y6g_TWvdg,Hotel Prakruti,restaurant,HoReCa,Retailer,No,High,No,"PF2J+Q7F, Kebbedoddi",12.7019273,77.4806721,Not Available,Not Available,Not Available,OPERATIONAL,4.7,6,4.83,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJr1KXNABDrjsR12Y6g_TWvdg,2025-10-25 14:09:59,Harohalli,58.94936306,NorthEast,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Google Places API,GOOGLE_ChIJI4gyYABDrjsRDri8JRHEK1Q,ChIJI4gyYABDrjsRDri8JRHEK1Q,Halli mane military hotel,restaurant,HoReCa,Retailer,No,High,No,"MFXH+RRP, Kanakapura",12.6995925,77.4795778,Not Available,Not Available,Not Available,OPERATIONAL,5,1,4.59,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJI4gyYABDrjsRDri8JRHEK1Q,2025-10-25 14:10:00,Harohalli,60.96035999,NorthEast,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Google Places API,GOOGLE_ChIJfTpySABDrjsRlwZoF71MN9s,ChIJfTpySABDrjsRlwZoF71MN9s,Pallavi Hotel,restaurant,HoReCa,Retailer,No,High,No,"QF3M+PWH, Bolare",12.7543099,77.4848982,096068 47393,+91 96068 47393,Not Available,OPERATIONAL,5,6,9.5,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJfTpySABDrjsRlwZoF71MN9s,2025-10-25 14:10:01,Harohalli,28.91629104,NorthEast,Inner,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Google Places API,GOOGLE_ChIJqwfaawBDrjsRIynyPGY-DK0,ChIJqwfaawBDrjsRIynyPGY-DK0,Sri Siddalingeswara idli hotel,restaurant,HoReCa,Retailer,No,High,No,"QF3M+RWH, Nettigere",12.7546552,77.4848617,Not Available,Not Available,Not Available,OPERATIONAL,5,1,9.53,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJqwfaawBDrjsRIynyPGY-DK0,2025-10-25 14:10:01,Harohalli,28.78381744,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Google Places API,GOOGLE_ChIJocL83gNDrjsR3RGDkS_KJJo,ChIJocL83gNDrjsR3RGDkS_KJJo,Bolare Huts,restaurant,HoReCa,Retailer,No,High,No,"Madhu bar and restaurant, behind petrol pump, Landmark, Kanakapura Main Road, Bolare",12.7563016,77.485017,Not Available,Not Available,Not Available,OPERATIONAL,5,1,9.7,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJocL83gNDrjsR3RGDkS_KJJo,2025-10-25 14:10:01,Harohalli,28.3501334,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
